4 9 15 16 20 23 32 36:2.271438:0.046457 0.547739 0.149497 0.258846 0.315625 0.666332 0.251114 0.035828
4 9 14 19 22 27 32 34:1.375217:0.046457 0.547739 0.16943 0.047063 0.027235 0.189205 0.251114 0.096974
2 6 14 17 20 23 28 36:3.091894:0.162598 1.0 0.16943 0.091511 0.315625 0.666332 0.65057 0.035828
4 8 13 16 20 25 31 35:2.056785:0.046457 0.628141 0.18438 0.258846 0.315625 0.271469 0.291835 0.060032
3 6 13 18 20 24 29 34:2.480709:0.092913 1.0 0.18438 0.070594 0.315625 0.353732 0.366491 0.096974
4 10 13 16 20 24 32 36:1.923369:0.046457 0.477387 0.18438 0.258846 0.315625 0.353732 0.251114 0.035828
5 10 15 17 22 27 31 36:1.285726:0.023228 0.477387 0.149497 0.091511 0.027235 0.189205 0.291835 0.035828
1 10 15 18 20 24 32 36:2.048658:0.394881 0.477387 0.149497 0.070594 0.315625 0.353732 0.251114 0.035828
5 10 15 17 20 25 30 37:1.678067:0.023228 0.477387 0.149497 0.091511 0.315625 0.271469 0.326739 0.022611
1 7 14 16 20 25 28 36:2.835342:0.394881 0.738693 0.16943 0.258846 0.315625 0.271469 0.65057 0.035828
2 6 12 17 20 23 29 33:3.179799:0.162598 1.0 0.204313 0.091511 0.315625 0.666332 0.366491 0.372929
4 6 13 18 21 23 30 35:2.410496:0.046457 1.0 0.18438 0.070594 0.055962 0.666332 0.326739 0.060032
3 9 11 16 20 23 28 35:2.896035:0.092913 0.547739 0.303978 0.258846 0.315625 0.666332 0.65057 0.060032
4 8 11 17 22 26 29 37:1.708535:0.046457 0.628141 0.303978 0.091511 0.027235 0.222111 0.366491 0.022611
3 9 14 19 22 25 32 35:1.466995:0.092913 0.547739 0.16943 0.047063 0.027235 0.271469 0.251114 0.060032
5 10 15 16 20 27 29 37:1.80289:0.023228 0.477387 0.149497 0.258846 0.315625 0.189205 0.366491 0.022611
5 8 13 16 20 26 30 34:2.056044:0.023228 0.628141 0.18438 0.258846 0.315625 0.222111 0.326739 0.096974
1 10 15 18 22 24 32 35:1.784472:0.394881 0.477387 0.149497 0.070594 0.027235 0.353732 0.251114 0.060032
5 8 13 18 22 26 31 34:1.544498:0.023228 0.628141 0.18438 0.070594 0.027235 0.222111 0.291835 0.096974
2 8 15 17 20 24 30 33:2.400772:0.162598 0.628141 0.149497 0.091511 0.315625 0.353732 0.326739 0.372929
5 7 11 16 20 26 30 35:2.249252:0.023228 0.738693 0.303978 0.258846 0.315625 0.222111 0.326739 0.060032
3 9 15 16 20 25 29 34:2.099554:0.092913 0.547739 0.149497 0.258846 0.315625 0.271469 0.366491 0.096974
3 6 14 16 20 24 28 34:2.93809:0.092913 1.0 0.16943 0.258846 0.315625 0.353732 0.65057 0.096974
1 6 13 18 20 24 31 34:2.708021:0.394881 1.0 0.18438 0.070594 0.315625 0.353732 0.291835 0.096974
5 6 12 16 22 27 29 37:2.091929:0.023228 1.0 0.204313 0.258846 0.027235 0.189205 0.366491 0.022611
2 8 12 19 20 23 30 36:2.386639:0.162598 0.628141 0.204313 0.047063 0.315625 0.666332 0.326739 0.035828
3 8 11 19 20 25 30 36:2.021756:0.092913 0.628141 0.303978 0.047063 0.315625 0.271469 0.326739 0.035828
3 8 13 17 20 24 29 33:2.405722:0.092913 0.628141 0.18438 0.091511 0.315625 0.353732 0.366491 0.372929
2 10 11 16 22 24 29 36:1.986095:0.162598 0.477387 0.303978 0.258846 0.027235 0.353732 0.366491 0.035828
5 10 14 18 22 27 30 37:1.306429:0.023228 0.477387 0.16943 0.070594 0.027235 0.189205 0.326739 0.022611
3 10 13 16 21 26 30 34:1.715312:0.092913 0.477387 0.18438 0.258846 0.055962 0.222111 0.326739 0.096974
3 9 11 16 20 25 29 37:2.179672:0.092913 0.547739 0.303978 0.258846 0.315625 0.271469 0.366491 0.022611
4 7 13 18 20 24 30 36:2.072048:0.046457 0.738693 0.18438 0.070594 0.315625 0.353732 0.326739 0.035828
3 9 14 16 20 27 30 33:2.273426:0.092913 0.547739 0.16943 0.258846 0.315625 0.189205 0.326739 0.372929
4 8 12 16 20 26 30 34:2.099206:0.046457 0.628141 0.204313 0.258846 0.315625 0.222111 0.326739 0.096974
4 7 14 17 20 27 30 37:1.900271:0.046457 0.738693 0.16943 0.091511 0.315625 0.189205 0.326739 0.022611
1 9 11 16 20 24 31 37:2.489247:0.394881 0.547739 0.303978 0.258846 0.315625 0.353732 0.291835 0.022611
3 9 12 19 20 24 32 37:1.83511:0.092913 0.547739 0.204313 0.047063 0.315625 0.353732 0.251114 0.022611
1 7 11 16 20 23 28 33:3.701854:0.394881 0.738693 0.303978 0.258846 0.315625 0.666332 0.65057 0.372929
3 9 11 16 20 25 29 34:2.254035:0.092913 0.547739 0.303978 0.258846 0.315625 0.271469 0.366491 0.096974
5 7 15 19 20 26 32 37:1.769942:0.023228 0.738693 0.149497 0.047063 0.315625 0.222111 0.251114 0.022611
3 7 12 18 20 23 28 33:3.111969:0.092913 0.738693 0.204313 0.070594 0.315625 0.666332 0.65057 0.372929
3 8 14 16 20 26 28 34:2.43461:0.092913 0.628141 0.16943 0.258846 0.315625 0.222111 0.65057 0.096974
2 6 14 19 20 23 30 35:2.747819:0.162598 1.0 0.16943 0.047063 0.315625 0.666332 0.326739 0.060032
5 7 13 16 20 27 31 34:2.098786:0.023228 0.738693 0.18438 0.258846 0.315625 0.189205 0.291835 0.096974
3 7 13 19 20 24 32 36:2.019348:0.092913 0.738693 0.18438 0.047063 0.315625 0.353732 0.251114 0.035828
5 7 12 17 20 25 29 34:2.108304:0.023228 0.738693 0.204313 0.091511 0.315625 0.271469 0.366491 0.096974
1 7 12 17 21 24 29 35:2.265615:0.394881 0.738693 0.204313 0.091511 0.055962 0.353732 0.366491 0.060032
4 8 14 16 20 27 28 37:2.280885:0.046457 0.628141 0.16943 0.258846 0.315625 0.189205 0.65057 0.022611
3 7 12 16 22 23 28 37:2.661513:0.092913 0.738693 0.204313 0.258846 0.027235 0.666332 0.65057 0.022611
1 9 13 16 20 25 32 35:2.284086:0.394881 0.547739 0.18438 0.258846 0.315625 0.271469 0.251114 0.060032
5 9 14 18 21 26 31 34:1.477873:0.023228 0.547739 0.16943 0.070594 0.055962 0.222111 0.291835 0.096974
5 9 15 16 22 26 30 34:1.652369:0.023228 0.547739 0.149497 0.258846 0.027235 0.222111 0.326739 0.096974
5 10 15 16 20 27 30 33:2.113456:0.023228 0.477387 0.149497 0.258846 0.315625 0.189205 0.326739 0.372929
3 7 14 16 20 27 29 34:2.228177:0.092913 0.738693 0.16943 0.258846 0.315625 0.189205 0.366491 0.096974
5 9 14 17 21 27 29 36:1.479394:0.023228 0.547739 0.16943 0.091511 0.055962 0.189205 0.366491 0.035828
4 10 15 19 22 26 32 36:1.256692:0.046457 0.477387 0.149497 0.047063 0.027235 0.222111 0.251114 0.035828
2 8 15 19 22 25 32 37:1.559728:0.162598 0.628141 0.149497 0.047063 0.027235 0.271469 0.251114 0.022611
4 7 11 16 20 24 28 35:2.727933:0.046457 0.738693 0.303978 0.258846 0.315625 0.353732 0.65057 0.060032
4 7 13 19 21 26 31 34:1.683475:0.046457 0.738693 0.18438 0.047063 0.055962 0.222111 0.291835 0.096974
1 6 15 18 20 23 31 35:2.948796:0.394881 1.0 0.149497 0.070594 0.315625 0.666332 0.291835 0.060032
1 7 12 18 21 24 31 37:2.132621:0.394881 0.738693 0.204313 0.070594 0.055962 0.353732 0.291835 0.022611
3 9 14 19 22 25 32 37:1.429574:0.092913 0.547739 0.16943 0.047063 0.027235 0.271469 0.251114 0.022611
2 9 11 19 22 24 32 36:1.729287:0.162598 0.547739 0.303978 0.047063 0.027235 0.353732 0.251114 0.035828
1 10 11 16 20 27 28 34:2.687466:0.394881 0.477387 0.303978 0.258846 0.315625 0.189205 0.65057 0.096974
4 10 12 18 21 25 31 37:1.440628:0.046457 0.477387 0.204313 0.070594 0.055962 0.271469 0.291835 0.022611
3 9 13 19 22 25 29 35:1.597322:0.092913 0.547739 0.18438 0.047063 0.027235 0.271469 0.366491 0.060032
1 9 15 18 22 24 30 36:1.906245:0.394881 0.547739 0.149497 0.070594 0.027235 0.353732 0.326739 0.035828
5 7 14 17 22 27 31 35:1.591169:0.023228 0.738693 0.16943 0.091511 0.027235 0.189205 0.291835 0.060032
5 8 13 16 20 27 28 37:2.272606:0.023228 0.628141 0.18438 0.258846 0.315625 0.189205 0.65057 0.022611
1 10 11 16 20 25 30 37:2.371536:0.394881 0.477387 0.303978 0.258846 0.315625 0.271469 0.326739 0.022611
3 9 11 18 21 24 30 35:1.811689:0.092913 0.547739 0.303978 0.070594 0.055962 0.353732 0.326739 0.060032
4 6 15 19 20 26 31 33:2.445517:0.046457 1.0 0.149497 0.047063 0.315625 0.222111 0.291835 0.372929
4 8 15 16 20 25 32 33:2.294078:0.046457 0.628141 0.149497 0.258846 0.315625 0.271469 0.251114 0.372929
3 10 14 16 20 26 28 33:2.559811:0.092913 0.477387 0.16943 0.258846 0.315625 0.222111 0.65057 0.372929
3 8 14 19 21 25 32 33:1.889021:0.092913 0.628141 0.16943 0.047063 0.055962 0.271469 0.251114 0.372929
5 10 13 17 21 27 28 35:1.732275:0.023228 0.477387 0.18438 0.091511 0.055962 0.189205 0.65057 0.060032
1 9 13 16 21 23 28 33:3.131639:0.394881 0.547739 0.18438 0.258846 0.055962 0.666332 0.65057 0.372929
1 9 13 17 22 24 30 37:1.948828:0.394881 0.547739 0.18438 0.091511 0.027235 0.353732 0.326739 0.022611
3 8 13 18 22 25 30 37:1.624082:0.092913 0.628141 0.18438 0.070594 0.027235 0.271469 0.326739 0.022611
4 6 12 18 20 26 29 35:2.285623:0.046457 1.0 0.204313 0.070594 0.315625 0.222111 0.366491 0.060032
1 7 13 19 21 23 32 36:2.374253:0.394881 0.738693 0.18438 0.047063 0.055962 0.666332 0.251114 0.035828
3 10 14 16 21 25 29 35:1.75253:0.092913 0.477387 0.16943 0.258846 0.055962 0.271469 0.366491 0.060032
3 8 11 16 21 24 29 36:2.095891:0.092913 0.628141 0.303978 0.258846 0.055962 0.353732 0.366491 0.035828
5 8 14 18 20 27 31 37:1.710669:0.023228 0.628141 0.16943 0.070594 0.315625 0.189205 0.291835 0.022611
3 8 13 17 21 24 31 35:1.758506:0.092913 0.628141 0.18438 0.091511 0.055962 0.353732 0.291835 0.060032
3 7 14 16 20 25 28 34:2.59452:0.092913 0.738693 0.16943 0.258846 0.315625 0.271469 0.65057 0.096974
3 10 14 16 20 25 30 35:1.972441:0.092913 0.477387 0.16943 0.258846 0.315625 0.271469 0.326739 0.060032
3 8 12 19 21 25 32 33:1.923904:0.092913 0.628141 0.204313 0.047063 0.055962 0.271469 0.251114 0.372929
4 10 14 16 20 27 28 33:2.480449:0.046457 0.477387 0.16943 0.258846 0.315625 0.189205 0.65057 0.372929
4 9 12 16 22 25 29 36:1.758378:0.046457 0.547739 0.204313 0.258846 0.027235 0.271469 0.366491 0.035828
3 8 14 18 20 24 30 33:2.330103:0.092913 0.628141 0.16943 0.070594 0.315625 0.353732 0.326739 0.372929
1 8 13 17 20 26 29 34:2.300114:0.394881 0.628141 0.18438 0.091511 0.315625 0.222111 0.366491 0.096974
5 10 15 18 20 27 29 37:1.614638:0.023228 0.477387 0.149497 0.070594 0.315625 0.189205 0.366491 0.022611
3 8 14 18 20 23 31 33:2.607799:0.092913 0.628141 0.16943 0.070594 0.315625 0.666332 0.291835 0.372929
2 10 13 17 22 24 28 33:2.320342:0.162598 0.477387 0.18438 0.091511 0.027235 0.353732 0.65057 0.372929
2 8 12 18 22 25 31 37:1.678796:0.162598 0.628141 0.204313 0.070594 0.027235 0.271469 0.291835 0.022611
5 10 13 16 20 26 31 33:2.146341:0.023228 0.477387 0.18438 0.258846 0.315625 0.222111 0.291835 0.372929
3 7 15 19 21 24 32 33:2.061903:0.092913 0.738693 0.149497 0.047063 0.055962 0.353732 0.251114 0.372929
4 7 13 18 20 26 30 33:2.277528:0.046457 0.738693 0.18438 0.070594 0.315625 0.222111 0.326739 0.372929
5 8 13 17 20 27 28 37:2.105271:0.023228 0.628141 0.18438 0.091511 0.315625 0.189205 0.65057 0.022611
3 6 11 16 20 24 30 33:3.024762:0.092913 1.0 0.303978 0.258846 0.315625 0.353732 0.326739 0.372929
2 10 11 16 20 26 32 34:2.088633:0.162598 0.477387 0.303978 0.258846 0.315625 0.222111 0.251114 0.096974
5 7 14 16 20 27 28 33:2.718526:0.023228 0.738693 0.16943 0.258846 0.315625 0.189205 0.65057 0.372929
2 7 12 17 20 23 28 34:2.926616:0.162598 0.738693 0.204313 0.091511 0.315625 0.666332 0.65057 0.096974
1 10 14 19 22 24 32 34:1.817816:0.394881 0.477387 0.16943 0.047063 0.027235 0.353732 0.251114 0.096974
1 8 11 16 20 27 31 37:2.405122:0.394881 0.628141 0.303978 0.258846 0.315625 0.189205 0.291835 0.022611
4 8 14 16 20 27 30 35:1.994475:0.046457 0.628141 0.16943 0.258846 0.315625 0.189205 0.326739 0.060032
5 10 14 18 22 26 31 37:1.304431:0.023228 0.477387 0.16943 0.070594 0.027235 0.222111 0.291835 0.022611
5 10 15 16 20 26 32 35:1.75784:0.023228 0.477387 0.149497 0.258846 0.315625 0.222111 0.251114 0.060032
2 9 13 16 21 23 29 36:2.278176:0.162598 0.547739 0.18438 0.258846 0.055962 0.666332 0.366491 0.035828
2 7 14 17 21 26 29 36:1.842624:0.162598 0.738693 0.16943 0.091511 0.055962 0.222111 0.366491 0.035828
2 6 13 19 20 23 30 35:2.762769:0.162598 1.0 0.18438 0.047063 0.315625 0.666332 0.326739 0.060032
4 8 15 16 20 26 31 34:2.009486:0.046457 0.628141 0.149497 0.258846 0.315625 0.222111 0.291835 0.096974
5 7 13 16 20 27 31 36:2.03764:0.023228 0.738693 0.18438 0.258846 0.315625 0.189205 0.291835 0.035828
5 9 15 19 21 27 32 35:1.32384:0.023228 0.547739 0.149497 0.047063 0.055962 0.189205 0.251114 0.060032
2 9 11 17 21 23 29 36:2.230439:0.162598 0.547739 0.303978 0.091511 0.055962 0.666332 0.366491 0.035828
3 8 11 16 20 24 28 33:2.976734:0.092913 0.628141 0.303978 0.258846 0.315625 0.353732 0.65057 0.372929
3 7 12 17 21 24 28 34:2.284668:0.092913 0.738693 0.204313 0.091511 0.055962 0.353732 0.65057 0.096974
4 6 14 18 20 26 32 35:2.135363:0.046457 1.0 0.16943 0.070594 0.315625 0.222111 0.251114 0.060032
4 6 14 16 20 25 32 34:2.409915:0.046457 1.0 0.16943 0.258846 0.315625 0.271469 0.251114 0.096974
4 9 15 16 20 25 30 34:2.013346:0.046457 0.547739 0.149497 0.258846 0.315625 0.271469 0.326739 0.096974
3 6 15 18 20 27 31 34:2.206643:0.092913 1.0 0.149497 0.070594 0.315625 0.189205 0.291835 0.096974
2 6 12 16 20 24 29 36:2.697433:0.162598 1.0 0.204313 0.258846 0.315625 0.353732 0.366491 0.035828
3 6 14 16 20 23 32 36:2.790088:0.092913 1.0 0.16943 0.258846 0.315625 0.666332 0.251114 0.035828
5 10 15 16 20 27 30 34:1.837501:0.023228 0.477387 0.149497 0.258846 0.315625 0.189205 0.326739 0.096974
2 9 11 19 22 25 30 37:1.709432:0.162598 0.547739 0.303978 0.047063 0.027235 0.271469 0.326739 0.022611
5 9 11 18 20 27 32 36:1.737311:0.023228 0.547739 0.303978 0.070594 0.315625 0.189205 0.251114 0.035828
5 6 14 19 20 27 31 35:2.096418:0.023228 1.0 0.16943 0.047063 0.315625 0.189205 0.291835 0.060032
2 10 14 19 22 25 31 37:1.469628:0.162598 0.477387 0.16943 0.047063 0.027235 0.271469 0.291835 0.022611
4 10 12 18 22 25 30 36:1.460022:0.046457 0.477387 0.204313 0.070594 0.027235 0.271469 0.326739 0.035828
4 10 13 16 20 27 29 33:2.21132:0.046457 0.477387 0.18438 0.258846 0.315625 0.189205 0.366491 0.372929
4 7 15 19 20 27 32 35:1.797686:0.046457 0.738693 0.149497 0.047063 0.315625 0.189205 0.251114 0.060032
4 9 14 16 20 27 32 36:1.814244:0.046457 0.547739 0.16943 0.258846 0.315625 0.189205 0.251114 0.035828
4 10 14 17 22 25 31 35:1.435356:0.046457 0.477387 0.16943 0.091511 0.027235 0.271469 0.291835 0.060032
4 7 11 18 21 25 31 36:1.814816:0.046457 0.738693 0.303978 0.070594 0.055962 0.271469 0.291835 0.035828
4 8 13 16 20 25 29 35:2.131441:0.046457 0.628141 0.18438 0.258846 0.315625 0.271469 0.366491 0.060032
1 7 12 16 20 23 28 34:3.326234:0.394881 0.738693 0.204313 0.258846 0.315625 0.666332 0.65057 0.096974
3 6 15 16 20 23 29 35:2.909736:0.092913 1.0 0.149497 0.258846 0.315625 0.666332 0.366491 0.060032
2 9 15 18 21 27 30 34:1.599308:0.162598 0.547739 0.149497 0.070594 0.055962 0.189205 0.326739 0.096974
3 10 15 19 22 24 32 37:1.421552:0.092913 0.477387 0.149497 0.047063 0.027235 0.353732 0.251114 0.022611
1 8 12 17 21 23 28 37:2.714321:0.394881 0.628141 0.204313 0.091511 0.055962 0.666332 0.65057 0.022611
1 6 12 17 20 23 31 36:3.000325:0.394881 1.0 0.204313 0.091511 0.315625 0.666332 0.291835 0.035828
3 7 11 19 21 24 31 34:1.98115:0.092913 0.738693 0.303978 0.047063 0.055962 0.353732 0.291835 0.096974
3 8 11 19 22 25 31 37:1.685245:0.092913 0.628141 0.303978 0.047063 0.027235 0.271469 0.291835 0.022611
5 9 15 19 22 27 32 36:1.270909:0.023228 0.547739 0.149497 0.047063 0.027235 0.189205 0.251114 0.035828
1 7 15 16 21 23 28 34:3.011755:0.394881 0.738693 0.149497 0.258846 0.055962 0.666332 0.65057 0.096974
2 6 12 19 21 23 31 36:2.463931:0.162598 1.0 0.204313 0.047063 0.055962 0.666332 0.291835 0.035828
4 10 14 16 20 25 32 34:1.887302:0.046457 0.477387 0.16943 0.258846 0.315625 0.271469 0.251114 0.096974
1 6 15 19 20 26 32 37:2.402902:0.394881 1.0 0.149497 0.047063 0.315625 0.222111 0.251114 0.022611
2 7 13 18 21 24 30 37:1.915309:0.162598 0.738693 0.18438 0.070594 0.055962 0.353732 0.326739 0.022611
1 7 13 17 20 23 28 34:3.138966:0.394881 0.738693 0.18438 0.091511 0.315625 0.666332 0.65057 0.096974
2 8 12 16 22 23 28 37:2.620646:0.162598 0.628141 0.204313 0.258846 0.027235 0.666332 0.65057 0.022611
2 6 12 17 20 24 28 37:2.80096:0.162598 1.0 0.204313 0.091511 0.315625 0.353732 0.65057 0.022611
2 9 13 17 21 24 28 34:2.143466:0.162598 0.547739 0.18438 0.091511 0.055962 0.353732 0.65057 0.096974
2 8 11 16 20 24 28 33:3.046419:0.162598 0.628141 0.303978 0.258846 0.315625 0.353732 0.65057 0.372929
4 8 14 18 20 26 30 36:1.814925:0.046457 0.628141 0.16943 0.070594 0.315625 0.222111 0.326739 0.035828
5 7 15 19 20 27 32 34:1.811399:0.023228 0.738693 0.149497 0.047063 0.315625 0.189205 0.251114 0.096974
4 9 15 17 22 27 30 35:1.438415:0.046457 0.547739 0.149497 0.091511 0.027235 0.189205 0.326739 0.060032
3 7 13 17 21 25 30 37:1.784278:0.092913 0.738693 0.18438 0.091511 0.055962 0.271469 0.326739 0.022611
2 7 12 18 22 26 30 35:1.812315:0.162598 0.738693 0.204313 0.070594 0.027235 0.222111 0.326739 0.060032
4 10 14 16 20 25 32 35:1.85036:0.046457 0.477387 0.16943 0.258846 0.315625 0.271469 0.251114 0.060032
2 9 12 16 22 23 28 35:2.577665:0.162598 0.547739 0.204313 0.258846 0.027235 0.666332 0.65057 0.060032
4 8 13 16 21 26 28 36:2.082295:0.046457 0.628141 0.18438 0.258846 0.055962 0.222111 0.65057 0.035828
4 10 14 16 20 25 30 37:1.888564:0.046457 0.477387 0.16943 0.258846 0.315625 0.271469 0.326739 0.022611
3 9 11 17 22 24 29 37:1.80621:0.092913 0.547739 0.303978 0.091511 0.027235 0.353732 0.366491 0.022611
3 7 11 18 21 26 28 37:2.157432:0.092913 0.738693 0.303978 0.070594 0.055962 0.222111 0.65057 0.022611
1 9 12 19 20 23 31 33:2.840717:0.394881 0.547739 0.204313 0.047063 0.315625 0.666332 0.291835 0.372929
3 6 13 16 20 24 28 35:2.916098:0.092913 1.0 0.18438 0.258846 0.315625 0.353732 0.65057 0.060032
3 10 13 18 20 24 31 34:1.88344:0.092913 0.477387 0.18438 0.070594 0.315625 0.353732 0.291835 0.096974
4 7 12 16 20 25 30 33:2.535071:0.046457 0.738693 0.204313 0.258846 0.315625 0.271469 0.326739 0.372929
4 9 12 16 20 27 28 33:2.585684:0.046457 0.547739 0.204313 0.258846 0.315625 0.189205 0.65057 0.372929
4 9 15 19 21 26 31 34:1.457638:0.046457 0.547739 0.149497 0.047063 0.055962 0.222111 0.291835 0.096974
5 6 14 17 20 26 30 34:2.245618:0.023228 1.0 0.16943 0.091511 0.315625 0.222111 0.326739 0.096974
4 10 12 16 20 26 30 33:2.224407:0.046457 0.477387 0.204313 0.258846 0.315625 0.222111 0.326739 0.372929
3 8 11 18 22 24 32 36:1.763535:0.092913 0.628141 0.303978 0.070594 0.027235 0.353732 0.251114 0.035828
4 8 13 16 20 27 29 35:2.049177:0.046457 0.628141 0.18438 0.258846 0.315625 0.189205 0.366491 0.060032
1 7 12 16 20 24 28 35:2.976692:0.394881 0.738693 0.204313 0.258846 0.315625 0.353732 0.65057 0.060032
5 10 14 16 20 26 29 37:1.855729:0.023228 0.477387 0.16943 0.258846 0.315625 0.222111 0.366491 0.022611
2 10 13 19 22 25 32 37:1.443857:0.162598 0.477387 0.18438 0.047063 0.027235 0.271469 0.251114 0.022611
4 7 15 19 20 25 31 36:1.896467:0.046457 0.738693 0.149497 0.047063 0.315625 0.271469 0.291835 0.035828
2 8 13 18 22 24 31 36:1.754343:0.162598 0.628141 0.18438 0.070594 0.027235 0.353732 0.291835 0.035828
2 9 15 17 22 23 32 37:1.918637:0.162598 0.547739 0.149497 0.091511 0.027235 0.666332 0.251114 0.022611
2 9 14 17 20 23 29 34:2.4167:0.162598 0.547739 0.16943 0.091511 0.315625 0.666332 0.366491 0.096974
1 9 12 19 22 23 31 36:2.215226:0.394881 0.547739 0.204313 0.047063 0.027235 0.666332 0.291835 0.035828
3 10 15 18 22 23 31 34:1.872767:0.092913 0.477387 0.149497 0.070594 0.027235 0.666332 0.291835 0.096974
2 7 13 17 20 23 29 37:2.548241:0.162598 0.738693 0.18438 0.091511 0.315625 0.666332 0.366491 0.022611
4 9 15 18 20 26 32 36:1.638965:0.046457 0.547739 0.149497 0.070594 0.315625 0.222111 0.251114 0.035828
2 6 13 16 20 25 28 36:2.879316:0.162598 1.0 0.18438 0.258846 0.315625 0.271469 0.65057 0.035828
3 9 12 18 21 25 29 33:1.98241:0.092913 0.547739 0.204313 0.070594 0.055962 0.271469 0.366491 0.372929
2 8 15 19 22 24 32 36:1.655208:0.162598 0.628141 0.149497 0.047063 0.027235 0.353732 0.251114 0.035828
3 6 13 17 21 23 29 36:2.493417:0.092913 1.0 0.18438 0.091511 0.055962 0.666332 0.366491 0.035828
1 7 12 19 21 23 32 36:2.394186:0.394881 0.738693 0.204313 0.047063 0.055962 0.666332 0.251114 0.035828
3 8 12 17 20 23 30 35:2.385606:0.092913 0.628141 0.204313 0.091511 0.315625 0.666332 0.326739 0.060032
5 10 14 18 22 26 32 36:1.276927:0.023228 0.477387 0.16943 0.070594 0.027235 0.222111 0.251114 0.035828
4 10 14 19 22 25 31 34:1.42785:0.046457 0.477387 0.16943 0.047063 0.027235 0.271469 0.291835 0.096974
1 6 11 16 20 24 28 34:3.374606:0.394881 1.0 0.303978 0.258846 0.315625 0.353732 0.65057 0.096974
2 10 12 18 22 26 31 35:1.516105:0.162598 0.477387 0.204313 0.070594 0.027235 0.222111 0.291835 0.060032
1 9 15 19 21 24 32 34:1.896962:0.394881 0.547739 0.149497 0.047063 0.055962 0.353732 0.251114 0.096974
2 7 15 17 22 27 31 34:1.747548:0.162598 0.738693 0.149497 0.091511 0.027235 0.189205 0.291835 0.096974
3 7 11 16 20 24 28 33:3.087286:0.092913 0.738693 0.303978 0.258846 0.315625 0.353732 0.65057 0.372929
3 6 14 16 21 26 30 36:2.161829:0.092913 1.0 0.16943 0.258846 0.055962 0.222111 0.326739 0.035828
2 6 14 16 20 23 29 36:2.97515:0.162598 1.0 0.16943 0.258846 0.315625 0.666332 0.366491 0.035828
3 9 14 16 20 25 28 33:2.679521:0.092913 0.547739 0.16943 0.258846 0.315625 0.271469 0.65057 0.372929
2 6 13 16 20 26 28 37:2.816741:0.162598 1.0 0.18438 0.258846 0.315625 0.222111 0.65057 0.022611
1 9 11 16 20 25 32 33:2.716581:0.394881 0.547739 0.303978 0.258846 0.315625 0.271469 0.251114 0.372929
5 9 15 18 20 26 31 34:1.717603:0.023228 0.547739 0.149497 0.070594 0.315625 0.222111 0.291835 0.096974
4 10 14 16 20 25 29 35:1.965737:0.046457 0.477387 0.16943 0.258846 0.315625 0.271469 0.366491 0.060032
2 7 13 16 20 23 28 33:3.349973:0.162598 0.738693 0.18438 0.258846 0.315625 0.666332 0.65057 0.372929
4 7 15 16 20 25 31 37:2.095033:0.046457 0.738693 0.149497 0.258846 0.315625 0.271469 0.291835 0.022611
1 10 15 17 20 26 31 35:2.002879:0.394881 0.477387 0.149497 0.091511 0.315625 0.222111 0.291835 0.060032
3 6 12 17 20 23 30 36:2.733261:0.092913 1.0 0.204313 0.091511 0.315625 0.666332 0.326739 0.035828
4 8 12 18 21 24 30 34:1.782912:0.046457 0.628141 0.204313 0.070594 0.055962 0.353732 0.326739 0.096974
5 7 13 16 20 26 30 37:2.092233:0.023228 0.738693 0.18438 0.258846 0.315625 0.222111 0.326739 0.022611
4 8 12 16 20 25 29 35:2.151374:0.046457 0.628141 0.204313 0.258846 0.315625 0.271469 0.366491 0.060032
1 10 14 19 20 24 32:2.009232:0.394881 0.477387 0.16943 0.047063 0.315625 0.353732 0.251114
2 7 13 16 20 25 28 36:2.618009:0.162598 0.738693 0.18438 0.258846 0.315625 0.271469 0.65057 0.035828
1 7 14 19 21 24 31 35:2.111628:0.394881 0.738693 0.16943 0.047063 0.055962 0.353732 0.291835 0.060032
1 7 12 19 20 23 30 36:2.729474:0.394881 0.738693 0.204313 0.047063 0.315625 0.666332 0.326739 0.035828
1 8 14 17 20 24 30 34:2.377033:0.394881 0.628141 0.16943 0.091511 0.315625 0.353732 0.326739 0.096974
2 6 12 16 21 24 28 35:2.746053:0.162598 1.0 0.204313 0.258846 0.055962 0.353732 0.65057 0.060032
3 9 13 16 20 24 29 36:2.155554:0.092913 0.547739 0.18438 0.258846 0.315625 0.353732 0.366491 0.035828
1 6 13 18 22 24 32 35:2.341968:0.394881 1.0 0.18438 0.070594 0.027235 0.353732 0.251114 0.060032
3 8 11 16 20 27 28 37:2.461889:0.092913 0.628141 0.303978 0.258846 0.315625 0.189205 0.65057 0.022611
3 7 11 18 21 24 32 36:1.902814:0.092913 0.738693 0.303978 0.070594 0.055962 0.353732 0.251114 0.035828
5 10 12 18 20 26 30 33:2.012926:0.023228 0.477387 0.204313 0.070594 0.315625 0.222111 0.326739 0.372929
2 9 11 16 20 27 29 37:2.167093:0.162598 0.547739 0.303978 0.258846 0.315625 0.189205 0.366491 0.022611
4 6 13 18 20 24 30 35:2.357559:0.046457 1.0 0.18438 0.070594 0.315625 0.353732 0.326739 0.060032
5 10 15 19 22 27 31 37:1.228061:0.023228 0.477387 0.149497 0.047063 0.027235 0.189205 0.291835 0.022611
5 9 14 18 20 29 36:1.528935:0.023228 0.547739 0.16943 0.070594 0.315625 0.366491 0.035828
